trials,subj_idx,response,reward,traveltime,rt,rwdbin,TotalTime,stress,stai_state,stai_trait,SSC,subID,tt,stress2
4510,32,1,0.793912687941295,5,0.781,3,0.097455867827858,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4511,32,1,0.697041228389319,5,0.795,3,0.141501983865368,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4512,32,1,0.621565231662755,5,0.681,2,0.185858543023715,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4513,32,0,0,5,1.414,0,0.229581805311625,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4514,32,1,0.854942246048329,5,1.23,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4515,32,1,0.772187745266058,5,0.964,3,0.0446998590877666,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4516,32,1,0.70150419438521,5,0.599,3,0.0905172469473478,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4517,32,1,0.633053411735107,5,0.531,2,0.133704938258147,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4518,32,0,0,5,0.79,0,0.178164505385359,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4519,32,1,0.921286574816156,5,0.773,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4520,32,1,0.854535588661136,5,1.246,3,0.0405653631824334,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4521,32,1,0.754706596317191,5,1.023,3,0.085483796255075,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4522,32,1,0.70300233761058,5,0.805,3,0.132485858210957,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4523,32,1,0.608340314120402,5,0.799,2,0.173423617713375,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4524,32,0,0,5,0.764,0,0.213884403795705,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4525,32,1,0.97055901146053,5,0.705,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4526,32,1,0.911914174315926,5,0.627,3,0.046781246711898,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4527,32,1,0.832948711484286,5,0.762,3,0.0904126548555441,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4528,32,1,0.772822749204034,5,0.781,3,0.135397371229938,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4529,32,1,0.665270989585357,5,0.668,3,0.180811657269865,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4530,32,1,0.576465679104826,5,0.647,2,0.224536323780317,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4531,32,0,0,5,0.789,0,0.267623778088082,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4532,32,1,0.929652680801747,5,0.631,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4533,32,1,0.911874499864314,5,1.381,3,0.0441385623539133,1,0.146666666666667,0.181818181818182,0.444683178,47678,s,n
4535,32,1,0.812907522193413,20,0.931,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4536,32,1,0.756388399746365,20,1.061,3,0.0533593846764777,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4537,32,1,0.642187948424415,20,1.431,3,0.0958795280801814,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4538,32,1,0.502665979089139,20,0.867,2,0.140444112064024,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4539,32,0,0,20,0.756,0,0.181982529007945,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4540,32,1,0.912942206498695,20,0.682,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4541,32,1,0.829305178530412,20,0.828,3,0.0486502794079284,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4542,32,1,0.73276829690132,20,0.753,3,0.0951100091301197,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4543,32,1,0.703545228015251,20,0.648,3,0.140440236709644,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4544,32,1,0.671083734985799,20,0.732,3,0.185762918466969,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4545,32,1,0.623888761223922,20,0.582,2,0.23103997048754,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4546,32,1,0.520861651738253,20,0.679,2,0.276138126555196,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4547,32,1,0.436335265225119,20,0.799,2,0.320903414417832,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4548,32,1,0.359906501793779,20,0.755,2,0.365405288121691,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4549,32,1,0.328579199981393,20,0.847,2,0.409771914206409,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4550,32,1,0.257728703558088,20,0.796,1,0.454616985396408,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4551,32,1,0.181198054105509,20,0.547,1,0.498976370490154,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4552,32,0,0,20,0.665,0,0.542180135401684,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4553,32,1,0.885888363935504,20,0.864,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4554,32,1,0.832065561914413,20,0.746,3,0.0477543679360345,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4555,32,1,0.818714298288586,20,1.081,3,0.0934807711699367,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4556,32,1,0.785252858892136,20,0.961,3,0.136264083867986,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4557,32,1,0.692286869220077,20,0.927,3,0.178364292271852,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4558,32,1,0.589466452519346,20,0.662,2,0.220026698068414,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4559,32,1,0.479395504668032,20,0.648,2,0.26270226042325,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4560,32,1,0.345942851134273,20,0.797,2,0.30544454083913,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4561,32,1,0.275618492500947,20,0.79,1,0.346465544252933,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4562,32,0,0,20,0.713,0,0.387213558809064,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4563,32,1,0.855803929827091,20,0.763,3,0,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4564,32,1,0.779090398477266,20,0.93,3,0.0440391448971338,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4565,32,1,0.711048601731462,20,0.847,3,0.0897665300873687,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4566,32,1,0.635532295163632,20,1.03,2,0.134797073589229,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4567,32,1,0.616259067087878,20,0.858,2,0.177444349105285,1,0.146666666666667,0.181818181818182,0.444683178,47678,l,n
4568,32,1,0.882535508176978,5,1.298,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4569,32,1,0.83977645762707,5,0.804,3,0.0582242062315388,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4570,32,1,0.851436548895655,5,0.797,3,0.101909826860037,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4571,32,1,0.772341631958391,5,1.109,3,0.142893468459487,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4572,32,1,0.710386243671734,5,1.045,3,0.185894580571257,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4573,32,1,0.665720014415375,5,0.815,3,0.231062825333782,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4574,32,1,0.591048635026387,5,0.897,2,0.271740396391487,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4575,32,0,0,5,0.883,0,0.312843471865477,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4576,32,1,0.854369651463465,5,0.798,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4577,32,1,0.837088509383657,5,0.88,3,0.0409918845356868,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4578,32,1,0.782172198525839,5,0.815,3,0.0855899574781159,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4579,32,1,0.740505375101452,5,0.897,3,0.129939128227112,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4580,32,1,0.724017280997261,5,0.81,3,0.175345073884755,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4581,32,1,0.670837386485368,5,0.863,3,0.220308174726751,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4582,32,1,0.626805031851905,5,0.715,2,0.265077847661557,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4583,32,0,0,5,0.788,0,0.307974177786659,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4584,32,1,0.875380477845322,5,0.763,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4585,32,1,0.78506277833171,5,0.973,3,0.0468892719029415,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4586,32,1,0.714666274392217,5,1.095,3,0.0942353883704635,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4587,32,1,0.680125854098013,5,0.647,3,0.141416476207324,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4588,32,1,0.652205368064519,5,0.664,3,0.185130261242388,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4589,32,1,0.624218337663198,5,0.863,2,0.228864070191059,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4590,32,0,0,5,0.701,0,0.273747755002335,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4591,32,1,0.821837366196509,5,0.671,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4592,32,1,0.789553434047891,5,0.628,3,0.0450617812068704,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4593,32,1,0.719392166409826,5,0.831,3,0.0886982990215085,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4594,32,1,0.639472185902442,5,1.039,3,0.134407854083527,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4595,32,1,0.594456934825424,5,0.962,2,0.179399579077547,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4596,32,0,0,5,0.963,0,0.223426610681296,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4597,32,1,0.914384019821083,5,1.455,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4598,32,1,0.850830784816471,5,0.763,3,0.0495462433507728,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4599,32,1,0.824125060072578,5,0.798,3,0.0951924959606683,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4600,32,1,0.679819817054503,5,0.763,3,0.139292549635201,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4601,32,1,0.613493578359834,5,0.512,2,0.183251421476114,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4602,32,1,0.508969320145666,5,0.918,2,0.225741481535689,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4603,32,1,0.412230547461,5,0.9,2,0.271146252843518,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4604,32,0,0,5,0.722,0,0.31666049104418,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4605,32,1,0.881927011723965,5,0.851,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4606,32,1,0.806945342618482,5,0.782,3,0.0489263615529806,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4607,32,1,0.696969916257194,5,1.07,3,0.0926187184518912,2,0.546666666666667,0.181818181818182,0.289551622,47678,s,y
4609,32,1,0.571835903607879,20,1.004,2,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4610,32,1,0.55670519902001,20,0.962,2,0.0513212630977765,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4611,32,1,0.519304005184923,20,0.632,2,0.0991505545518404,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4612,32,1,0.482616278646304,20,0.667,2,0.142335212542058,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4613,32,1,0.426978821592817,20,0.693,2,0.185445834023146,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4614,32,1,0.386701984009738,20,0.681,2,0.22884501074346,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4615,32,1,0.310681365472664,20,0.798,1,0.271259282763651,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4616,32,1,0.261000854798656,20,0.614,1,0.316190851063874,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4617,32,0,0,20,0.612,0,0.359835107094188,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4618,32,1,0.922361574565585,20,1.046,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4619,32,1,0.904181407243893,20,0.9,3,0.0500450047078037,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4620,32,1,0.870509901457209,20,0.984,3,0.096864505240192,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4621,32,1,0.733786019998221,20,1.08,3,0.142663490788347,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4622,32,1,0.652360434530799,20,0.731,3,0.185639851603862,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4623,32,1,0.600822691478488,20,1.098,2,0.229691544553673,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4624,32,1,0.50303438468181,20,0.862,2,0.276045692731878,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4625,32,1,0.434962683473705,20,0.601,2,0.321150262748401,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4626,32,1,0.344936761919503,20,0.83,2,0.363974780133171,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4627,32,1,0.294415767024966,20,0.745,1,0.409165005226122,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4628,32,1,0.180464497265406,20,0.82,1,0.455378651194425,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4629,32,0,0,20,0.915,0,0.500519568586953,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4630,32,1,0.913033463173624,20,0.681,3,0,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4631,32,1,0.87629945808408,20,0.812,3,0.0488226664645462,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4632,32,1,0.846793711912059,20,0.693,3,0.093464345264262,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4633,32,1,0.846682508017591,20,0.682,3,0.13881808732482,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4634,32,1,0.778652371960508,20,0.7,3,0.181980532613264,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4635,32,1,0.700654484772735,20,0.689,3,0.226261780968007,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4636,32,1,0.61681604472534,20,0.637,2,0.270890047193697,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4637,32,1,0.547694128246906,20,0.978,2,0.315924028792032,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4638,32,1,0.47440978961401,20,0.548,2,0.362569947929053,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4639,32,1,0.416190586201335,20,0.767,2,0.406920452939327,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4640,32,1,0.374303382112929,20,1.063,2,0.452111277700268,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4641,32,1,0.264148277432107,20,1.369,1,0.499221037528418,2,0.546666666666667,0.181818181818182,0.289551622,47678,l,y
4894,35,1,0.894676253440433,20,1.247,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4895,35,1,0.787988826258333,20,0.938,3,0.0666421971403887,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4896,35,1,0.767011601775683,20,0.829,3,0.112629531639994,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4897,35,1,0.69890497005021,20,0.68,3,0.157330720807177,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4898,35,1,0.594057636522222,20,0.909,2,0.202778508663419,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4899,35,0,0,20,0.996,0,0.244321241517619,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4900,35,1,0.933075566198173,20,0.98,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4901,35,1,0.897870543973818,20,0.669,3,0.0661857391659474,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4902,35,1,0.817174066829039,20,0.83,3,0.106192725867654,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4903,35,1,0.759010495696008,20,0.656,3,0.150913953860985,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4904,35,1,0.730672566820801,20,0.765,3,0.190815561822936,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4905,35,1,0.658401853961274,20,1.479,3,0.235271087974288,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4906,35,1,0.540295279753734,20,0.729,2,0.283661102715217,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4907,35,1,0.465545622411772,20,1.089,2,0.327773817521624,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4908,35,0,0,20,1.04,0,0.370351598222731,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4909,35,1,0.909804176475495,20,0.697,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4910,35,1,0.830469965196423,20,0.748,3,0.0401387657203988,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4911,35,1,0.755883175189527,20,1.297,3,0.0834515915529449,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4912,35,1,0.684052888689678,20,0.805,3,0.127592228289802,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4913,35,1,0.59029436566083,20,0.732,2,0.168357122374726,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4914,35,1,0.499174564178411,20,0.781,2,0.208924893877185,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4915,35,1,0.421694177168432,20,0.651,2,0.250122699066521,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4916,35,1,0.349499477426838,20,0.601,2,0.289737856756026,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4917,35,0,0,20,0.946,0,0.329288772767337,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4918,35,1,0.956104198529431,20,0.798,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4919,35,1,0.868281928699747,20,1.08,3,0.040566229862093,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4920,35,1,0.785160707427136,20,0.998,3,0.0831086477818424,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4921,35,1,0.649929914817902,20,1.297,3,0.125056404790499,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4922,35,1,0.543724250430406,20,0.546,2,0.171839960309254,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4923,35,1,0.465771117370227,20,0.832,2,0.210919364240444,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4924,35,1,0.393822347297621,20,0.573,2,0.25181570752797,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4925,35,0,0,20,0.002,0,0.290993329191965,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4926,35,1,0.891464249761611,20,0.652,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,l,n
4928,35,1,0.813559217685526,5,0.646,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4929,35,1,0.727888569363224,5,0.63,3,0.0531109373070102,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4930,35,1,0.600334837926908,5,0.847,2,0.0928562224361458,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4931,35,1,0.527766430791425,5,0.645,2,0.133821919551279,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4932,35,1,0.52129904245553,5,0.705,2,0.174060986842513,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4933,35,1,0.404597441468249,5,0.962,2,0.21446991691655,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4934,35,0,0,5,0.695,0,0.256086753449793,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4935,35,1,0.957689094885227,5,1.155,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4936,35,1,0.93931441047663,5,1.081,3,0.0434016762886388,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4937,35,1,0.888181148309419,5,1.998,3,0.0912575863517104,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4938,35,1,0.803105411014201,5,0.817,3,0.139950382258815,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4939,35,1,0.737005188658488,5,1.048,3,0.185676042670524,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4940,35,1,0.627669240598539,5,0.781,2,0.230986517094118,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4941,35,1,0.549346931572546,5,0.695,2,0.274778823063716,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4942,35,1,0.505636111743817,5,0.854,2,0.316504666313716,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4943,35,0,0,5,0.734,0,0.357911672350555,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4944,35,1,0.866846966758312,5,0.603,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4945,35,1,0.859345714833791,5,0.906,3,0.0398060787300121,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4946,35,1,0.830413776249334,5,0.614,3,0.0843845938015044,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4947,35,1,0.79122849983917,5,0.856,3,0.124966749783033,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4948,35,1,0.770671040481308,5,0.717,3,0.166452856712419,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4949,35,1,0.763774653466346,5,0.634,3,0.207123685748959,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4950,35,1,0.693791006661442,5,0.582,3,0.24760996519221,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4951,35,1,0.618019586435381,5,0.714,2,0.287725656279257,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4952,35,1,0.512812061358491,5,0.821,2,0.328724562376728,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4953,35,1,0.452459508839986,5,0.713,2,0.370237264476379,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4954,35,0,0,5,0.679,0,0.412723876014328,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4955,35,1,0.860636653652001,5,0.581,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4956,35,1,0.771739593556286,5,0.921,3,0.0398632693399521,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4957,35,1,0.654513085959007,5,0.68,3,0.081853602607659,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4958,35,0,0,5,0.716,0,0.122029662532434,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4959,35,1,0.914790387338422,5,0.616,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4960,35,1,0.882463986306248,5,0.677,3,0.0436295592188234,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4961,35,1,0.781742803221406,5,0.648,3,0.0840976687937757,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4962,35,1,0.715380389573488,5,0.63,3,0.124204759676383,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4963,35,0,0,5,0.931,0,0.163954259955108,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4964,35,1,0.912950231358246,5,0.647,3,0,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4965,35,1,0.876200441795746,5,0.546,3,0.0402389573525366,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4966,35,1,0.863755162435881,5,0.517,3,0.0800583611523561,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4967,35,1,0.810841160143867,5,0.53,3,0.119067304373147,1,0.0933333333333333,0.272727272727273,0.683228907,48031,s,n
4968,35,1,0.945798534884241,5,0.635,3,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4969,35,1,0.876519666885969,5,1.062,3,0.0516004845506636,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4970,35,1,0.789741804330523,5,0.926,3,0.0948040388141359,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4971,35,1,0.712479783692638,5,0.654,3,0.141154530813464,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4972,35,1,0.674071445031123,5,0.533,3,0.181489741993899,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4973,35,0,0,5,0.714,0,0.222862404680937,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4974,35,1,0.867140814180471,5,0.53,3,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4975,35,1,0.790503723750526,5,0.798,3,0.0390812479029714,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4976,35,1,0.744561791175115,5,0.614,3,0.0800019226230466,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4977,35,1,0.662295441677262,5,0.547,3,0.119590784975095,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4978,35,1,0.619987815059787,5,0.765,2,0.161227230574128,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4979,35,0,0,5,0.764,0,0.201588124933362,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4980,35,1,0.948896978392225,5,0.597,3,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4981,35,1,0.899301918398216,5,0.597,3,0.0393022021966367,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4982,35,1,0.803843353260228,5,0.749,3,0.0788378492220873,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4983,35,0,0,5,0.746,0,0.119616755493676,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4984,35,1,0.882083107221366,5,0.514,3,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4985,35,1,0.890759051568889,5,0.612,3,0.0389888819071831,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4986,35,1,0.789987567849819,5,0.615,3,0.0784940859079701,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4987,35,1,0.703132571557587,5,0.578,3,0.119062317154071,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4988,35,0,0,5,0.68,0,0.159871144241511,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4989,35,0,0,5,0.788,0,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4990,35,1,0.894855601719979,5,0.001,3,0,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4991,35,1,0.846813247181287,5,0.664,3,0.0357142928509858,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
4992,35,1,0.812194525535914,5,0.639,3,0.0757085516498994,2,0.133333333333333,0.272727272727273,0.360341247,48031,s,y
